ticket_id,train_id,travel_date,passenger_name,class,price,train_name,source,destination,days_of_operation,total_seats,booked_seats
5,1005,2023-01-10,Arjun Singh,AC 3 Tier,342,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,74
27,1005,2023-01-06,Ishaan Mehta,AC First Class,633,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,95
28,1005,2023-01-25,Vivaan Gupta,AC First Class,964,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,43
34,1005,2023-01-16,Vihaan Sharma,AC First Class,589,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,55
38,1005,2023-01-15,Shaurya Kumar,AC 3 Tier,770,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,47
46,1005,2023-01-03,Reyansh Das,Sleeper,681,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,61
57,1005,2023-01-07,Aarav Singh,AC 2 Tier,1235,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,46
62,1005,2023-01-18,Vihaan Das,AC 3 Tier,285,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
72,1005,2023-01-31,Sai Das,Sleeper,1421,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,58
74,1005,2023-01-07,Krishna Kumar,AC First Class,203,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
75,1005,2023-01-30,Vihaan Verma,AC 2 Tier,1083,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,74
77,1005,2023-01-10,Shaurya Singh,AC First Class,805,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,95
78,1005,2023-01-05,Aarav Mehta,AC First Class,556,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,79
79,1005,2023-01-19,Krishna Kumar,Sleeper,822,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,95
102,1005,2023-01-18,Reyansh Verma,Sleeper,371,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
120,1005,2023-01-22,Krishna Sharma,Sleeper,1212,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,87
140,1005,2023-01-02,Arjun Das,AC 3 Tier,1481,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,62
142,1005,2023-01-03,Arjun Chopra,AC First Class,1122,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,68
146,1005,2023-01-08,Shaurya Kumar,AC 3 Tier,346,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,51
149,1005,2023-01-16,Aarav Verma,Sleeper,1084,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,93
160,1005,2023-01-05,Arjun Kumar,AC First Class,448,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,79
162,1005,2023-01-01,Sai Reddy,Sleeper,660,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,57
164,1005,2023-01-23,Arjun Mehta,AC First Class,1167,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
166,1005,2023-01-17,Sai Singh,AC 2 Tier,1049,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,90
169,1005,2023-01-16,Ishaan Sharma,AC First Class,1132,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,55
173,1005,2023-01-31,Shaurya Das,Sleeper,1101,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,58
176,1005,2023-01-23,Arjun Das,AC 2 Tier,1292,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,93
183,1005,2023-01-28,Shaurya Das,AC First Class,1394,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,64
191,1005,2023-01-26,Reyansh Kumar,AC 3 Tier,1471,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
195,1005,2023-01-29,Sai Sharma,AC 2 Tier,536,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,88
198,1005,2023-01-12,Krishna Das,Sleeper,741,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,96
199,1005,2023-01-04,Aarav Sharma,AC 2 Tier,1397,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,91
213,1005,2023-01-01,Arjun Kumar,AC 3 Tier,1306,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
218,1005,2023-01-08,Ishaan Mehta,AC 2 Tier,1138,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,41
223,1005,2023-01-17,Sai Patel,AC First Class,403,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,72
229,1005,2023-01-02,Shaurya Verma,AC 2 Tier,450,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,94
234,1005,2023-01-20,Reyansh Gupta,AC 2 Tier,259,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
251,1005,2023-01-15,Vivaan Singh,AC First Class,416,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,64
262,1005,2023-01-17,Arjun Verma,Sleeper,1121,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
263,1005,2023-01-21,Aarav Das,AC First Class,1226,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
272,1005,2023-01-13,Arjun Reddy,Sleeper,1067,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,87
273,1005,2023-01-12,Vivaan Sharma,AC 2 Tier,569,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,82
276,1005,2023-01-05,Aarav Singh,AC 3 Tier,532,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,48
282,1005,2023-01-05,Vihaan Das,AC First Class,960,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,79
283,1005,2023-01-30,Aarav Verma,Sleeper,783,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,85
287,1005,2023-01-12,Vivaan Mehta,Sleeper,967,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,96
297,1005,2023-01-18,Reyansh Gupta,Sleeper,999,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
314,1005,2023-01-26,Krishna Sharma,AC 3 Tier,1444,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
330,1005,2023-01-03,Shaurya Das,Sleeper,1121,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,61
336,1005,2023-01-09,Reyansh Gupta,Sleeper,1229,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,66
345,1005,2023-01-18,Vihaan Gupta,AC 3 Tier,1155,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
355,1005,2023-01-10,Aditya Chopra,AC First Class,1326,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,95
360,1005,2023-01-29,Vivaan Gupta,AC 2 Tier,1455,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,88
362,1005,2023-01-18,Shaurya Patel,AC First Class,234,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,90
365,1005,2023-01-16,Aarav Reddy,AC First Class,502,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,55
369,1005,2023-01-07,Vihaan Reddy,AC First Class,1276,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
374,1005,2023-01-30,Arjun Kumar,Sleeper,1374,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,85
379,1005,2023-01-24,Arjun Reddy,AC 3 Tier,303,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,85
387,1005,2023-01-20,Aditya Sharma,AC 2 Tier,1130,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
392,1005,2023-01-11,Vivaan Singh,Sleeper,578,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
395,1005,2023-01-24,Vivaan Gupta,AC 2 Tier,936,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,43
402,1005,2023-01-04,Vivaan Chopra,AC 3 Tier,1372,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
403,1005,2023-01-05,Vihaan Reddy,AC First Class,438,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,79
408,1005,2023-01-03,Arjun Reddy,AC 2 Tier,330,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,67
409,1005,2023-01-02,Aarav Sharma,Sleeper,787,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,65
421,1005,2023-01-25,Reyansh Sharma,AC 2 Tier,493,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
431,1005,2023-01-24,Krishna Kumar,AC First Class,627,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,82
435,1005,2023-01-21,Vihaan Sharma,AC 2 Tier,936,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,56
436,1005,2023-01-29,Aarav Verma,Sleeper,1161,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,79
439,1005,2023-01-30,Vivaan Sharma,AC 2 Tier,512,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,74
441,1005,2023-01-21,Shaurya Verma,AC First Class,1204,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
448,1005,2023-01-24,Sai Reddy,AC 2 Tier,235,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,43
449,1005,2023-01-27,Sai Kumar,Sleeper,397,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,52
450,1005,2023-01-05,Sai Sharma,AC 2 Tier,925,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,40
462,1005,2023-01-31,Arjun Kumar,AC 2 Tier,260,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,42
464,1005,2023-01-31,Aditya Mehta,AC 3 Tier,1399,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,58
471,1005,2023-01-26,Ishaan Mehta,Sleeper,797,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,53
473,1005,2023-01-06,Aarav Reddy,AC 3 Tier,750,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,85
478,1005,2023-01-13,Krishna Kumar,AC 2 Tier,1081,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,43
487,1005,2023-01-16,Reyansh Gupta,AC First Class,1313,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,55
505,1005,2023-01-31,Vivaan Patel,AC First Class,1402,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
507,1005,2023-01-19,Aarav Das,AC 2 Tier,441,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,58
509,1005,2023-01-13,Aarav Chopra,AC First Class,1066,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,81
517,1005,2023-01-24,Vivaan Verma,Sleeper,1372,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
519,1005,2023-01-07,Aarav Patel,AC 3 Tier,809,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,81
524,1005,2023-01-06,Aarav Mehta,AC 2 Tier,1372,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,73
528,1005,2023-01-21,Aditya Mehta,AC First Class,1125,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
560,1005,2023-01-11,Aditya Singh,AC 2 Tier,1095,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,43
575,1005,2023-01-02,Sai Chopra,AC First Class,778,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,92
590,1005,2023-01-12,Reyansh Reddy,AC 2 Tier,1148,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,82
604,1005,2023-01-20,Vihaan Chopra,AC First Class,1043,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,91
605,1005,2023-01-16,Shaurya Kumar,AC 2 Tier,984,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,88
607,1005,2023-01-26,Krishna Reddy,AC 2 Tier,1182,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,90
608,1005,2023-01-26,Reyansh Mehta,AC 2 Tier,995,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,90
612,1005,2023-01-27,Aarav Mehta,AC First Class,926,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,64
615,1005,2023-01-10,Vihaan Reddy,Sleeper,384,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,78
619,1005,2023-01-23,Arjun Das,AC 2 Tier,348,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,93
625,1005,2023-01-11,Aarav Kumar,Sleeper,1216,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,84
635,1005,2023-01-31,Reyansh Reddy,AC First Class,263,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,83
649,1005,2023-01-14,Aarav Verma,AC 3 Tier,1175,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,85
655,1005,2023-01-15,Aarav Singh,AC First Class,430,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,64
667,1005,2023-01-29,Reyansh Singh,AC 3 Tier,594,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,93
672,1005,2023-01-18,Ishaan Mehta,AC 3 Tier,729,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
680,1005,2023-01-22,Sai Patel,AC 2 Tier,811,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,49
687,1005,2023-01-10,Vivaan Reddy,AC 3 Tier,801,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,74
692,1005,2023-01-19,Aarav Das,AC First Class,598,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,90
693,1005,2023-01-04,Aditya Kumar,AC 2 Tier,1046,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,91
698,1005,2023-01-25,Aarav Mehta,Sleeper,465,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,80
699,1005,2023-01-14,Krishna Chopra,AC First Class,1177,Jan Shatabdi,Delhi,Pune,"Sun,Mon,Tue,Thu,Wed",100,75
1003,1006,2023-01-15,Aarav Singh,AC First Class,361,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1008,1006,2023-01-06,Ishaan Das,AC 3 Tier,1146,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1020,1006,2023-01-29,Vihaan Reddy,AC 3 Tier,1239,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,1
1032,1006,2023-01-16,Krishna Kumar,AC 3 Tier,1369,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1036,1006,2023-01-11,Vivaan Sharma,AC 3 Tier,589,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,42
1039,1006,2023-01-18,Aditya Reddy,AC 3 Tier,540,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,23
1053,1006,2023-01-10,Vihaan Singh,Sleeper,1335,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,11
1059,1006,2023-01-15,Sai Verma,Sleeper,429,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,46
1063,1006,2023-01-04,Reyansh Kumar,AC First Class,1471,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,18
1064,1006,2023-01-05,Krishna Gupta,AC 3 Tier,1044,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1081,1006,2023-01-03,Vivaan Chopra,AC 2 Tier,391,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,1
1088,1006,2023-01-17,Reyansh Sharma,AC First Class,1454,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,12
1089,1006,2023-01-29,Vihaan Verma,AC First Class,525,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,21
1090,1006,2023-01-28,Aarav Gupta,AC 2 Tier,706,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,26
1091,1006,2023-01-09,Aditya Reddy,AC 3 Tier,762,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,47
1100,1006,2023-01-22,Reyansh Chopra,AC First Class,461,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,38
1102,1006,2023-01-14,Sai Sharma,AC 3 Tier,302,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1111,1006,2023-01-07,Shaurya Mehta,Sleeper,817,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1112,1006,2023-01-20,Ishaan Singh,AC 2 Tier,1291,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1115,1006,2023-01-29,Vihaan Singh,AC First Class,560,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,21
1116,1006,2023-01-17,Krishna Das,AC First Class,1152,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,12
1125,1006,2023-01-19,Vivaan Mehta,AC 2 Tier,1071,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,46
1126,1006,2023-01-18,Ishaan Das,AC First Class,754,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,19
1129,1006,2023-01-16,Vivaan Singh,AC 2 Tier,405,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,15
1142,1006,2023-01-20,Sai Gupta,Sleeper,674,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,19
1149,1006,2023-01-11,Aditya Mehta,Sleeper,387,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,5
1167,1006,2023-01-10,Shaurya Verma,AC 3 Tier,1114,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,36
1171,1006,2023-01-26,Vihaan Mehta,Sleeper,458,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,22
1174,1006,2023-01-05,Sai Mehta,AC 2 Tier,893,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,21
1181,1006,2023-01-26,Vihaan Patel,AC 3 Tier,361,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1184,1006,2023-01-01,Vivaan Chopra,AC 3 Tier,351,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,32
1189,1006,2023-01-25,Krishna Reddy,AC 2 Tier,671,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,50
1201,1006,2023-01-27,Aditya Sharma,AC First Class,438,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,21
1205,1006,2023-01-04,Aditya Das,AC 2 Tier,267,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,20
1206,1006,2023-01-12,Shaurya Das,AC First Class,683,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,21
1209,1006,2023-01-07,Arjun Reddy,Sleeper,883,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1218,1006,2023-01-31,Sai Singh,AC First Class,1022,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,42
1223,1006,2023-01-04,Aditya Reddy,AC First Class,1124,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,18
1225,1006,2023-01-04,Ishaan Gupta,AC 2 Tier,722,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,20
1231,1006,2023-01-16,Aditya Mehta,AC 2 Tier,1339,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,15
1236,1006,2023-01-21,Shaurya Reddy,AC 3 Tier,970,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,40
1238,1006,2023-01-11,Arjun Sharma,Sleeper,518,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,5
1256,1006,2023-01-16,Sai Kumar,AC 2 Tier,1484,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,15
1258,1006,2023-01-10,Vivaan Mehta,AC 2 Tier,1239,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,10
1264,1006,2023-01-03,Vivaan Kumar,Sleeper,707,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,43
1265,1006,2023-01-15,Krishna Gupta,AC 3 Tier,945,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,44
1267,1006,2023-01-20,Vivaan Patel,Sleeper,875,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,19
1270,1006,2023-01-23,Vivaan Singh,Sleeper,834,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,23
1301,1006,2023-01-06,Sai Reddy,AC First Class,275,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,39
1305,1006,2023-01-11,Krishna Kumar,AC 2 Tier,1094,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,24
1308,1006,2023-01-14,Aditya Sharma,AC 3 Tier,1317,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1312,1006,2023-01-26,Vivaan Verma,AC First Class,944,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,19
1314,1006,2023-01-26,Vivaan Singh,AC 3 Tier,337,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1319,1006,2023-01-06,Reyansh Verma,AC First Class,1350,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,39
1323,1006,2023-01-12,Sai Patel,AC 2 Tier,814,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1328,1006,2023-01-24,Krishna Sharma,AC First Class,1038,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,45
1331,1006,2023-01-19,Krishna Reddy,AC First Class,1229,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,40
1336,1006,2023-01-06,Shaurya Chopra,AC 3 Tier,1478,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1337,1006,2023-01-29,Aditya Chopra,Sleeper,258,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,14
1341,1006,2023-01-02,Ishaan Chopra,AC First Class,1191,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,4
1343,1006,2023-01-28,Krishna Patel,AC 3 Tier,958,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1365,1006,2023-01-08,Sai Sharma,AC 3 Tier,238,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,28
1372,1006,2023-01-07,Aditya Das,AC First Class,914,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,37
1374,1006,2023-01-18,Aarav Patel,AC 2 Tier,499,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,27
1376,1006,2023-01-09,Aarav Chopra,AC 3 Tier,1303,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,47
1379,1006,2023-01-29,Ishaan Sharma,AC 3 Tier,307,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,1
1383,1006,2023-01-02,Reyansh Kumar,Sleeper,558,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,25
1387,1006,2023-01-18,Reyansh Singh,AC 3 Tier,1232,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,23
1389,1006,2023-01-15,Vivaan Patel,Sleeper,890,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,46
1395,1006,2023-01-08,Arjun Verma,AC First Class,828,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,42
1403,1006,2023-01-07,Aditya Singh,Sleeper,1245,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,48
1406,1006,2023-01-01,Arjun Kumar,Sleeper,646,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,40
1415,1006,2023-01-25,Shaurya Chopra,AC First Class,1459,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,3
1421,1006,2023-01-17,Ishaan Mehta,AC 2 Tier,763,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,40
1432,1006,2023-01-25,Shaurya Mehta,AC 3 Tier,1012,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,1
1443,1006,2023-01-02,Aarav Kumar,AC 3 Tier,1491,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,49
1452,1006,2023-01-28,Ishaan Reddy,AC First Class,976,Intercity Express,Delhi,Sealdah,"Mon,Thu,Wed,Sun,Sat",100,2
